afsc,label,text_norm,evidence,source_doc,page,chunk_idx,extractor_version
1A3X1,S,Dispensing and preserving food aboard aircraft,Dispensing and preserving food aboard aircraft,llm,,3,llm_v0
1A3X1,S,Communicating safety and compliance information clearly to passengers,Communicating safety and compliance information clearly to passengers,llm,,3,llm_v0
1A3X1,A,"Ability to supervise and lead passengers, cargo handlers, and paratroopers","Ability to supervise and lead passengers, cargo handlers, and paratroopers",llm,,3,llm_v0
1A3X1,A,Ability to follow directives and standard operating procedures precisely,Ability to follow directives and standard operating procedures precisely,llm,,3,llm_v0
1A3X1,A,Ability to maintain situational awareness during dynamic flight and airdrop operations,Ability to maintain situational awareness during dynamic flight and airdrop operations,llm,,3,llm_v0
1A3X1,A,Ability to detect discrepancies through careful inspection,Ability to detect discrepancies through careful inspection,llm,,3,llm_v0
1A3X1,A,"Ability to make rapid, sound decisions during emergencies","Ability to make rapid, sound decisions during emergencies",llm,,3,llm_v0
1A3X1,A,Ability to interpret and apply technical data accurately,Ability to interpret and apply technical data accurately,llm,,3,llm_v0
1A3X1,A,Ability to communicate instructions and safety information clearly,Ability to communicate instructions and safety information clearly,llm,,3,llm_v0
1A3X1,A,Ability to coordinate multiple tasks under time and stress constraints,Ability to coordinate multiple tasks under time and stress constraints,llm,,3,llm_v0
1A3X1,A,Ability to ensure correct weight and balance through quantitative reasoning,Ability to ensure correct weight and balance through quantitative reasoning,llm,,3,llm_v0
1A3X1,A,Ability to demonstrate and instruct proper use of emergency equipment,Ability to demonstrate and instruct proper use of emergency equipment,llm,,3,llm_v0
1A3X1,A,Ability to troubleshoot minor in-flight issues,Ability to troubleshoot minor in-flight issues,llm,,3,llm_v0
1A3X1,A,"Ability to enforce passenger safety, security, and compliance requirements","Ability to enforce passenger safety, security, and compliance requirements",llm,,3,llm_v0
1A3X1,K,"Aircraft systems, performance, and weight-and-balance principles","Aircraft systems, performance, and weight-and-balance principles",llm,,4,llm_v0
1A3X1,K,Aircrew qualification standards for Mission Design Series and AF Form 8,Aircrew qualification standards for Mission Design Series and AF Form 8,llm,,4,llm_v0
1A3X1,K,Aircraft records and documentation requirements,Aircraft records and documentation requirements,llm,,4,llm_v0
1A3X1,K,In-flight refueling system components and theory of operation,In-flight refueling system components and theory of operation,llm,,4,llm_v0
1A3X1,K,Load planning principles and cargo handling fundamentals,Load planning principles and cargo handling fundamentals,llm,,4,llm_v0
1A3X1,K,Emergency equipment and in-flight emergency procedures,Emergency equipment and in-flight emergency procedures,llm,,4,llm_v0
1A3X1,K,Personal equipment and oxygen system usage principles,Personal equipment and oxygen system usage principles,llm,,4,llm_v0
1A3X1,K,Aircrew communications procedures and current flying directives,Aircrew communications procedures and current flying directives,llm,,4,llm_v0
1A3X1,K,"Interpretation of diagrams, loading charts, and technical publications","Interpretation of diagrams, loading charts, and technical publications",llm,,4,llm_v0
1A3X1,K,Border agency clearance requirements and forms,Border agency clearance requirements and forms,llm,,4,llm_v0
1A3X1,K,Principles of dispensing and preserving food aboard aircraft,Principles of dispensing and preserving food aboard aircraft,llm,,4,llm_v0
1A3X1,K,Cargo and personnel airdrop techniques and related equipment,Cargo and personnel airdrop techniques and related equipment,llm,,4,llm_v0
1A3X1,K,"Functions of aviation organizations (Training, Tactics, Scheduling, Evaluations)","Functions of aviation organizations (Training, Tactics, Scheduling, Evaluations)",llm,,4,llm_v0
1A3X1,K,Mission Ready (MR) and Combat Mission Ready (CMR) standards and currency requirements,Mission Ready (MR) and Combat Mission Ready (CMR) standards and currency requirements,llm,,4,llm_v0
1A3X1,S,Performing aircraft weight and balance computations,Performing aircraft weight and balance computations,llm,,4,llm_v0
1A3X1,S,Maintaining aircraft records and documentation,Maintaining aircraft records and documentation,llm,,4,llm_v0
1A3X1,S,Conducting aircraft systems maintenance and inspections,Conducting aircraft systems maintenance and inspections,llm,,4,llm_v0
1A3X1,S,"Inspecting, operating, and troubleshooting in-flight refueling systems","Inspecting, operating, and troubleshooting in-flight refueling systems",llm,,4,llm_v0
1A3X1,S,Preparing and verifying load plans,Preparing and verifying load plans,llm,,4,llm_v0
1A3X1,S,Loading and unloading aircraft,Loading and unloading aircraft,llm,,4,llm_v0
1A3X1,S,Instructing passengers on emergency equipment and procedures,Instructing passengers on emergency equipment and procedures,llm,,4,llm_v0
1A3X1,S,Executing in-flight emergency procedures,Executing in-flight emergency procedures,llm,,4,llm_v0
1A3X1,S,Using personal equipment and oxygen,Using personal equipment and oxygen,llm,,4,llm_v0
1A3X1,S,Operating aircrew communications equipment and procedures,Operating aircrew communications equipment and procedures,llm,,4,llm_v0
1A3X1,S,"Interpreting diagrams, loading charts, and technical publications","Interpreting diagrams, loading charts, and technical publications",llm,,4,llm_v0
1A3X1,S,Completing border agency clearance documentation,Completing border agency clearance documentation,llm,,4,llm_v0
1A3X1,S,Conducting cargo and personnel airdrop operations,Conducting cargo and personnel airdrop operations,llm,,4,llm_v0
1A3X1,S,Maintaining and documenting Mission Ready/Combat Mission Ready status,Maintaining and documenting Mission Ready/Combat Mission Ready status,llm,,4,llm_v0
1A3X1,S,"Supporting Training, Tactics, Scheduling, and Evaluations shop functions","Supporting Training, Tactics, Scheduling, and Evaluations shop functions",llm,,4,llm_v0
1A3X1,A,Ability to compute and verify aircraft weight and balance accurately,Ability to compute and verify aircraft weight and balance accurately,llm,,4,llm_v0
1A3X1,A,Ability to diagnose and resolve issues in in-flight refueling systems,Ability to diagnose and resolve issues in in-flight refueling systems,llm,,4,llm_v0
1A3X1,A,Ability to apply technical directives and publications to operations,Ability to apply technical directives and publications to operations,llm,,4,llm_v0
1A3X1,A,Ability to teach and brief passengers effectively,Ability to teach and brief passengers effectively,llm,,4,llm_v0
1A3X1,A,Ability to perform under time-critical and emergency conditions,Ability to perform under time-critical and emergency conditions,llm,,4,llm_v0
1A3X1,A,Ability to communicate clearly with aircrew and external agencies,Ability to communicate clearly with aircrew and external agencies,llm,,4,llm_v0
1A3X1,A,Physical ability to handle cargo and operate aircraft equipment,Physical ability to handle cargo and operate aircraft equipment,llm,,4,llm_v0
1A3X1,A,Ability to maintain qualification currency and mission readiness,Ability to maintain qualification currency and mission readiness,llm,,4,llm_v0
1A3X1,A,Ability to interpret charts and diagrams quickly and accurately,Ability to interpret charts and diagrams quickly and accurately,llm,,4,llm_v0
1A3X1,A,"Ability to coordinate across training, tactics, scheduling, and evaluations functions","Ability to coordinate across training, tactics, scheduling, and evaluations functions",llm,,4,llm_v0
1A3X1,A,Ability to adhere to border clearance and regulatory requirements,Ability to adhere to border clearance and regulatory requirements,llm,,4,llm_v0
1A3X1,A,Ability to maintain attention to detail in documentation and inspections,Ability to maintain attention to detail in documentation and inspections,llm,,4,llm_v0
1A3X1,A,"Ability to work safely in aircraft environments, including use of oxygen at altitude","Ability to work safely in aircraft environments, including use of oxygen at altitude",llm,,4,llm_v0
1A3X1,K,In-flight refueling systems principles and operations,In-flight refueling systems principles and operations,llm,,5,llm_v0
1A3X1,K,Load planning principles,Load planning principles,llm,,5,llm_v0
1A3X1,K,Airdrop techniques and procedures,Airdrop techniques and procedures,llm,,5,llm_v0
1A3X1,K,Aircraft weight and balance principles,Aircraft weight and balance principles,llm,,5,llm_v0
1A3X1,K,Personal survival equipment and oxygen system use,Personal survival equipment and oxygen system use,llm,,5,llm_v0
1A3X1,K,Aircrew communications procedures,Aircrew communications procedures,llm,,5,llm_v0
1A3X1,K,Current flying directives and regulations,Current flying directives and regulations,llm,,5,llm_v0
1A3X1,K,Technical diagrams and applicable technical publications,Technical diagrams and applicable technical publications,llm,,5,llm_v0
1A3X1,K,Cargo restraint principles and techniques,Cargo restraint principles and techniques,llm,,5,llm_v0
1A3X1,K,Flight engineer functions,Flight engineer functions,llm,,5,llm_v0
1A3X1,K,Mobility mission functions and activities,Mobility mission functions and activities,llm,,5,llm_v0
1A3X1,K,DAFMAN 48-123 medical standards for aircrew duty,DAFMAN 48-123 medical standards for aircrew duty,llm,,5,llm_v0
1A3X1,K,AFI 11-402 aviation service qualifications,AFI 11-402 aviation service qualifications,llm,,5,llm_v0
1A3X1,S,Inspecting in-flight refueling systems,Inspecting in-flight refueling systems,llm,,5,llm_v0
1A3X1,S,Operating in-flight refueling systems,Operating in-flight refueling systems,llm,,5,llm_v0
1A3X1,S,Troubleshooting in-flight refueling systems,Troubleshooting in-flight refueling systems,llm,,5,llm_v0
1A3X1,S,Preparing and verifying aircraft load plans,Preparing and verifying aircraft load plans,llm,,5,llm_v0
1A3X1,S,Loading and unloading aircraft cargo,Loading and unloading aircraft cargo,llm,,5,llm_v0
1A3X1,S,Instructing on airdrop techniques,Instructing on airdrop techniques,llm,,5,llm_v0
1A3X1,S,Computing aircraft weight and balance using arithmetic,Computing aircraft weight and balance using arithmetic,llm,,5,llm_v0
1A3X1,S,Using personal equipment and oxygen systems,Using personal equipment and oxygen systems,llm,,5,llm_v0
1A3X1,S,Conducting aircrew communications,Conducting aircrew communications,llm,,5,llm_v0
1A3X1,S,Interpreting diagrams and technical publications,Interpreting diagrams and technical publications,llm,,5,llm_v0
1A3X1,S,Completing border clearance documentation and forms,Completing border clearance documentation and forms,llm,,5,llm_v0
1A3X1,S,Applying cargo restraint techniques,Applying cargo restraint techniques,llm,,5,llm_v0
1A3X1,S,Managing and directing mobility mission activities,Managing and directing mobility mission activities,llm,,5,llm_v0
1A3X1,S,Supervising flight engineer activities,Supervising flight engineer activities,llm,,5,llm_v0
1A3X1,A,"Supervise aviation organizational functions and shops (Training, Tactics, Scheduling, Evaluations)","Supervise aviation organizational functions and shops (Training, Tactics, Scheduling, Evaluations)",llm,,5,llm_v0
1A3X1,A,Maintain physical qualification for aircrew duty (DAFMAN 48-123 Class III),Maintain physical qualification for aircrew duty (DAFMAN 48-123 Class III),llm,,5,llm_v0
1A3X1,A,Maintain normal depth perception,Maintain normal depth perception,llm,,5,llm_v0
1A3X1,A,Qualify for aviation service and retain aeronautical ratings eligibility (AFI 11-402),Qualify for aviation service and retain aeronautical ratings eligibility (AFI 11-402),llm,,5,llm_v0
1A3X1,A,Maintain eligibility to deploy and mobilize worldwide,Maintain eligibility to deploy and mobilize worldwide,llm,,5,llm_v0
1A3X1,A,Meet height standards per medical standards directory,Meet height standards per medical standards directory,llm,,5,llm_v0
1A3X1,K,Air Force cybersecurity policy (AFI 17-130) and computer security standards (AFMAN 17-1301),Air Force cybersecurity policy (AFI 17-130) and computer security standards (AFMAN 17-1301),llm,,6,llm_v0
1A3X1,K,DoD and Air Force personnel security program policy (DoDM 5200.02; AFMAN 16-1405),DoD and Air Force personnel security program policy (DoDM 5200.02; AFMAN 16-1405),llm,,6,llm_v0
1A3X1,K,"Principles of classified information protection and access tiers (e.g., Tier 3)","Principles of classified information protection and access tiers (e.g., Tier 3)",llm,,6,llm_v0
1A3X1,K,"Ready Aircrew Program (RAP) mission-readiness categories and requirements (NMR/NCMR, UQ)","Ready Aircrew Program (RAP) mission-readiness categories and requirements (NMR/NCMR, UQ)",llm,,6,llm_v0
1A3X1,K,"Roles and platform basics for flight engineer, loadmaster, and boom operator on specified aircraft (C-5, C-17, C-130H/J/WC-130, E-3, E-8, EC-130H, KC-10, KC-46, KC-135)","Roles and platform basics for flight engineer, loadmaster, and boom operator on specified aircraft (C-5, C-17, C-130H/J/WC-130, E-3, E-8, EC-130H, KC-10, KC-46, KC-135)",llm,,6,llm_v0
1A3X1,S,Maintain local network access in compliance with Air Force cybersecurity and computer security directives,Maintain local network access in compliance with Air Force cybersecurity and computer security directives,llm,,6,llm_v0
1A3X1,S,Apply cybersecurity and user security procedures on classified systems and networks,Apply cybersecurity and user security procedures on classified systems and networks,llm,,6,llm_v0
1A3X1,S,Execute personnel security processes to obtain and maintain Tier 3/Secret eligibility,Execute personnel security processes to obtain and maintain Tier 3/Secret eligibility,llm,,6,llm_v0
1A3X1,S,Track and document aircrew currency and mission-ready status within the Ready Aircrew Program,Track and document aircrew currency and mission-ready status within the Ready Aircrew Program,llm,,6,llm_v0
1A3X1,S,"Perform platform-specific aircrew procedures for flight engineer, loadmaster, and boom operator roles","Perform platform-specific aircrew procedures for flight engineer, loadmaster, and boom operator roles",llm,,6,llm_v0
1A3X1,A,Obtain and maintain eligibility for Tier 3 investigation and Secret clearance,Obtain and maintain eligibility for Tier 3 investigation and Secret clearance,llm,,6,llm_v0
1A3X1,A,Work reliably in classified environments while safeguarding information and systems,Work reliably in classified environments while safeguarding information and systems,llm,,6,llm_v0
1A3X1,A,Sustain mission-ready status without excessive downgrades across a RAP cycle,Sustain mission-ready status without excessive downgrades across a RAP cycle,llm,,6,llm_v0
1A3X1,A,Adapt to different aircraft platforms and specialty shredouts as assigned,Adapt to different aircraft platforms and specialty shredouts as assigned,llm,,6,llm_v0
1A3X1,A,Follow compliance-driven procedures with attention to detail and accountability,Follow compliance-driven procedures with attention to detail and accountability,llm,,6,llm_v0
1C3,K,"Command and control (C2) doctrine, principles, and procedures","Command and control (C2) doctrine, principles, and procedures",llm,,0,llm_v0
1C3,K,"Command, control, and communications (C3) concepts across the full spectrum of operations","Command, control, and communications (C3) concepts across the full spectrum of operations",llm,,0,llm_v0
1C3,K,"Functions and workflows of command posts and operations centers (fixed, mobile, airborne)","Functions and workflows of command posts and operations centers (fixed, mobile, airborne)",llm,,0,llm_v0
1C3,K,"C2 communications systems, networks, consoles, and message formats","C2 communications systems, networks, consoles, and message formats",llm,,0,llm_v0
1C3,K,"Emergency Action Message (EAM) authorities, protocols, and routing (CJCS, HAF, HQSF, Combatant Commands)","Emergency Action Message (EAM) authorities, protocols, and routing (CJCS, HAF, HQSF, Combatant Commands)",llm,,0,llm_v0
1C3,K,Department of the Air Force Operational Reporting Program policies and procedures,Department of the Air Force Operational Reporting Program policies and procedures,llm,,0,llm_v0
1C3,K,International treaty compliance reporting requirements and guidelines,International treaty compliance reporting requirements and guidelines,llm,,0,llm_v0
1C3,K,"All-domain operations fundamentals (air, space, cyber, and joint/combined environments)","All-domain operations fundamentals (air, space, cyber, and joint/combined environments)",llm,,0,llm_v0
1C3,K,Information management and time-sensitive information dissemination principles,Information management and time-sensitive information dissemination principles,llm,,0,llm_v0
1C3,K,CBRN and conventional warning and reporting doctrine,CBRN and conventional warning and reporting doctrine,llm,,0,llm_v0
1C3,K,Positive control concepts for forces and weapons systems,Positive control concepts for forces and weapons systems,llm,,0,llm_v0
1C3,K,"Security classification, safeguarding, and handling of sensitive/critical information","Security classification, safeguarding, and handling of sensitive/critical information",llm,,0,llm_v0
1C3,K,"Crisis, contingency, emergency, and disaster response frameworks","Crisis, contingency, emergency, and disaster response frameworks",llm,,0,llm_v0
1C3,K,Homeland security and national defense operational structures,Homeland security and national defense operational structures,llm,,0,llm_v0
1C3,S,Operating C2 communications systems and consoles,Operating C2 communications systems and consoles,llm,,0,llm_v0
1C3,S,"Receiving, processing, and transmitting Emergency Action Messages","Receiving, processing, and transmitting Emergency Action Messages",llm,,0,llm_v0
1C3,S,Disseminating time-sensitive critical information to senior leaders and support agencies,Disseminating time-sensitive critical information to senior leaders and support agencies,llm,,0,llm_v0
1C3,S,Establishing and implementing operational reporting procedures,Establishing and implementing operational reporting procedures,llm,,0,llm_v0
1C3,S,Compiling and submitting international treaty compliance reports,Compiling and submitting international treaty compliance reports,llm,,0,llm_v0
1C3,S,Conducting CBRN and conventional warning and reporting activities,Conducting CBRN and conventional warning and reporting activities,llm,,0,llm_v0
1C3,S,Maintaining positive control of assigned forces and weapons systems via communications,Maintaining positive control of assigned forces and weapons systems via communications,llm,,0,llm_v0
1C3,S,"Coordinating activities across command posts, operations centers, and higher headquarters","Coordinating activities across command posts, operations centers, and higher headquarters",llm,,0,llm_v0
1C3,S,"Monitoring, logging, and updating operational status and situational displays","Monitoring, logging, and updating operational status and situational displays",llm,,0,llm_v0
1C3,S,"Applying SOPs, checklists, and battle rhythm processes during all phases of operations","Applying SOPs, checklists, and battle rhythm processes during all phases of operations",llm,,0,llm_v0
1C3,S,Prioritizing and triaging communications and reports under time constraints,Prioritizing and triaging communications and reports under time constraints,llm,,0,llm_v0
1C3,S,"Interfacing with joint, interagency, and coalition partners","Interfacing with joint, interagency, and coalition partners",llm,,0,llm_v0
1C3,S,"Executing C3 actions during peacetime, emergencies, crises, contingencies, and war","Executing C3 actions during peacetime, emergencies, crises, contingencies, and war",llm,,0,llm_v0
1C3,S,Maintaining accurate records and communication logs,Maintaining accurate records and communication logs,llm,,0,llm_v0
1C3,A,"Make rapid, accurate decisions under stress and time pressure","Make rapid, accurate decisions under stress and time pressure",llm,,0,llm_v0
1C3,A,Maintain multi-domain situational awareness in dynamic environments,Maintain multi-domain situational awareness in dynamic environments,llm,,0,llm_v0
1C3,A,Communicate clearly and succinctly with leaders and partner agencies (oral and written),Communicate clearly and succinctly with leaders and partner agencies (oral and written),llm,,0,llm_v0
1C3,A,Multitask and manage concurrent communications and operational tasks,Multitask and manage concurrent communications and operational tasks,llm,,0,llm_v0
1C3,A,Follow strict procedures and protocols with high attention to detail,Follow strict procedures and protocols with high attention to detail,llm,,0,llm_v0
1C3,A,Safeguard and properly handle classified and time-sensitive information,Safeguard and properly handle classified and time-sensitive information,llm,,0,llm_v0
1C3,A,"Adapt to fixed ground, mobile, and airborne operating environments","Adapt to fixed ground, mobile, and airborne operating environments",llm,,0,llm_v0
1C3,A,"Coordinate and synchronize actions across units, agencies, and echelons","Coordinate and synchronize actions across units, agencies, and echelons",llm,,0,llm_v0
1C3,A,"Detect, assess, and escalate critical events appropriately","Detect, assess, and escalate critical events appropriately",llm,,0,llm_v0
1C3,A,Operate effectively during CBRN-related operations and constraints,Operate effectively during CBRN-related operations and constraints,llm,,0,llm_v0
1C3,A,"Learn and apply new systems, tools, and procedures quickly","Learn and apply new systems, tools, and procedures quickly",llm,,0,llm_v0
1C3,A,Sustain attention and performance during extended and shift operations,Sustain attention and performance during extended and shift operations,llm,,0,llm_v0
1C3,A,"Interpret and apply policy, directives, and reporting guidance","Interpret and apply policy, directives, and reporting guidance",llm,,0,llm_v0
1C3,A,"Lead, supervise, or manage operations center activities as required","Lead, supervise, or manage operations center activities as required",llm,,0,llm_v0
1C3,K,"Command and Control (C2) doctrine, processes, and organizational roles","Command and Control (C2) doctrine, processes, and organizational roles",llm,,1,llm_v0
1C3,K,Combined/Joint All-Domain C2 (CJADC2) and Joint All-Domain Operations (JADO) concepts,Combined/Joint All-Domain C2 (CJADC2) and Joint All-Domain Operations (JADO) concepts,llm,,1,llm_v0
1C3,K,Air Force Emergency Management (EM) Program principles and C3 support,Air Force Emergency Management (EM) Program principles and C3 support,llm,,1,llm_v0
1C3,K,"Emergency plans, Operations Orders (OPORDs), and Operations Plans (OPLANs)","Emergency plans, Operations Orders (OPORDs), and Operations Plans (OPLANs)",llm,,1,llm_v0
1C3,K,"Mission Type Orders (WARNORD, TASKORD, PTDO, PLANORD, EXORD) purpose and use","Mission Type Orders (WARNORD, TASKORD, PTDO, PLANORD, EXORD) purpose and use",llm,,1,llm_v0
1C3,K,"Nuclear command, control, and communications (NC3) procedures for nuclear and conventional operations","Nuclear command, control, and communications (NC3) procedures for nuclear and conventional operations",llm,,1,llm_v0
1C3,K,"Installation C2 nodes and functions (BDOC, EOC, AMOPS, etc.)","Installation C2 nodes and functions (BDOC, EOC, AMOPS, etc.)",llm,,1,llm_v0
1C3,K,"Emergency Action Message (EAM) formatting, handling, and dissemination procedures","Emergency Action Message (EAM) formatting, handling, and dissemination procedures",llm,,1,llm_v0
1C3,K,"Secure communications, message authentication, and record copy systems","Secure communications, message authentication, and record copy systems",llm,,1,llm_v0
1C3,K,Search and Rescue (SAR) doctrine and coordination procedures,Search and Rescue (SAR) doctrine and coordination procedures,llm,,1,llm_v0
1C3,K,"Force diversion, recall, evacuation, recovery, and reconstitution processes","Force diversion, recall, evacuation, recovery, and reconstitution processes",llm,,1,llm_v0
1C3,K,"Interagency and joint coordination protocols across planning, execution, and evaluation phases","Interagency and joint coordination protocols across planning, execution, and evaluation phases",llm,,1,llm_v0
1C3,S,Monitoring mission execution and maintaining multi-mission situational awareness,Monitoring mission execution and maintaining multi-mission situational awareness,llm,,1,llm_v0
1C3,S,Fusing data from disparate C2 nodes to produce a consolidated operational picture,Fusing data from disparate C2 nodes to produce a consolidated operational picture,llm,,1,llm_v0
1C3,S,Coordinating and issuing mission orders and directives in accordance with MTOs and plans,Coordinating and issuing mission orders and directives in accordance with MTOs and plans,llm,,1,llm_v0
1C3,S,"Receiving, processing, and disseminating Emergency Action Messages via voice and record copy systems","Receiving, processing, and disseminating Emergency Action Messages via voice and record copy systems",llm,,1,llm_v0
1C3,S,"Encoding, decoding, transmitting, and relaying time-sensitive authenticated messages","Encoding, decoding, transmitting, and relaying time-sensitive authenticated messages",llm,,1,llm_v0
1C3,S,Liaising with first responders and supporting life-saving response operations,Liaising with first responders and supporting life-saving response operations,llm,,1,llm_v0
1C3,S,Mobilizing resources and coordinating rapid emergency response actions,Mobilizing resources and coordinating rapid emergency response actions,llm,,1,llm_v0
1C3,S,"Relaying C2 instructions for diversion, recall, evacuation, recovery, and reconstitution","Relaying C2 instructions for diversion, recall, evacuation, recovery, and reconstitution",llm,,1,llm_v0
1C3,S,Coordinating and executing search and rescue activities,Coordinating and executing search and rescue activities,llm,,1,llm_v0
1C3,S,"Synchronizing actions among multiple agencies, organizations, and units","Synchronizing actions among multiple agencies, organizations, and units",llm,,1,llm_v0
1C3,S,"Planning, executing, and evaluating C2 operations, including after-action coordination","Planning, executing, and evaluating C2 operations, including after-action coordination",llm,,1,llm_v0
1C3,S,Operating ground and in-flight communications to support worldwide operations,Operating ground and in-flight communications to support worldwide operations,llm,,1,llm_v0
1C3,A,"Maintain accurate, real-time situational awareness in dynamic, multi-domain environments","Maintain accurate, real-time situational awareness in dynamic, multi-domain environments",llm,,1,llm_v0
1C3,A,"Make timely, sound decisions under high-stress, no-fail conditions","Make timely, sound decisions under high-stress, no-fail conditions",llm,,1,llm_v0
1C3,A,Prioritize and allocate limited resources to meet commander’s intent,Prioritize and allocate limited resources to meet commander’s intent,llm,,1,llm_v0
1C3,A,"Communicate clearly, concisely, and securely across echelons and agencies","Communicate clearly, concisely, and securely across echelons and agencies",llm,,1,llm_v0
1C3,A,Strictly follow procedures and authentication protocols for sensitive and nuclear-related actions,Strictly follow procedures and authentication protocols for sensitive and nuclear-related actions,llm,,1,llm_v0
1C3,A,Integrate information quickly from multiple systems and translate it into actionable guidance,Integrate information quickly from multiple systems and translate it into actionable guidance,llm,,1,llm_v0
1C3,A,"Coordinate joint, combined, and interagency activities to achieve unity of effort","Coordinate joint, combined, and interagency activities to achieve unity of effort",llm,,1,llm_v0
1C3,A,Adapt to rapidly changing mission requirements and operational conditions,Adapt to rapidly changing mission requirements and operational conditions,llm,,1,llm_v0
1C3,A,Sustain attention to detail to prevent errors in message handling and order execution,Sustain attention to detail to prevent errors in message handling and order execution,llm,,1,llm_v0
1C3,A,Operate effectively with both ground and in-flight assets supporting global operations,Operate effectively with both ground and in-flight assets supporting global operations,llm,,1,llm_v0
1C3,K,Aerospace Control Alert mission protocols and threat response concepts,Aerospace Control Alert mission protocols and threat response concepts,llm,,2,llm_v0
1C3,K,"Intercept, inspection, influence, and defeat procedures for airborne threats","Intercept, inspection, influence, and defeat procedures for airborne threats",llm,,2,llm_v0
1C3,K,"Command and Control (C2) doctrine, processes, and operations center procedures","Command and Control (C2) doctrine, processes, and operations center procedures",llm,,2,llm_v0
1C3,K,"Aircraft operations and flight-following fundamentals, including movement control, aircrew support, maintenance coordination, fleet services, and passenger/cargo support","Aircraft operations and flight-following fundamentals, including movement control, aircrew support, maintenance coordination, fleet services, and passenger/cargo support",llm,,2,llm_v0
1C3,K,Launch and space asset status monitoring concepts,Launch and space asset status monitoring concepts,llm,,2,llm_v0
1C3,K,"Communications procedures among aircrews, operations centers, and higher headquarters, including secure communications","Communications procedures among aircrews, operations centers, and higher headquarters, including secure communications",llm,,2,llm_v0
1C3,K,"Resource management and accountability, including handling and control of classified material","Resource management and accountability, including handling and control of classified material",llm,,2,llm_v0
1C3,K,"Operational readiness standards, compliance requirements, and inspection criteria","Operational readiness standards, compliance requirements, and inspection criteria",llm,,2,llm_v0
1C3,K,C2 Operations self-assessment methodologies and process improvement principles,C2 Operations self-assessment methodologies and process improvement principles,llm,,2,llm_v0
1C3,K,"Meteorology basics and weather reporting (watches, advisories, warnings, forecasts)","Meteorology basics and weather reporting (watches, advisories, warnings, forecasts)",llm,,2,llm_v0
1C3,K,Department of the Air Force (DAF) Reporting Program requirements and formats,Department of the Air Force (DAF) Reporting Program requirements and formats,llm,,2,llm_v0
1C3,K,"Operational reporting types: OPREP, CCIR, attainment/deviation, nuclear execution reporting (NEREP), international treaty, and aerospace asset reporting","Operational reporting types: OPREP, CCIR, attainment/deviation, nuclear execution reporting (NEREP), international treaty, and aerospace asset reporting",llm,,2,llm_v0
1C3,K,"Information analysis, dissemination, and situational reporting principles","Information analysis, dissemination, and situational reporting principles",llm,,2,llm_v0
1C3,K,"Mission command authority, organizational relationships, and chain of command","Mission command authority, organizational relationships, and chain of command",llm,,2,llm_v0
1C3,K,Installation and interagency coordination procedures,Installation and interagency coordination procedures,llm,,2,llm_v0
1C3,S,Execute quick-response launch authorization procedures for alert missions,Execute quick-response launch authorization procedures for alert missions,llm,,2,llm_v0
1C3,S,Flight-follow and track status of aerospace resources,Flight-follow and track status of aerospace resources,llm,,2,llm_v0
1C3,S,Monitor aircraft movement and relay time-sensitive information between aircrews and operations centers,Monitor aircraft movement and relay time-sensitive information between aircrews and operations centers,llm,,2,llm_v0
1C3,S,Coordinate mission delays and actions with installation and external agencies,Coordinate mission delays and actions with installation and external agencies,llm,,2,llm_v0
1C3,S,Track and update status of launch and space assets,Track and update status of launch and space assets,llm,,2,llm_v0
1C3,S,Track location/status of key personnel and facilitate immediate communications with higher headquarters,Track location/status of key personnel and facilitate immediate communications with higher headquarters,llm,,2,llm_v0
1C3,S,Implement controls for proper use and safeguarding of resources and classified material,Implement controls for proper use and safeguarding of resources and classified material,llm,,2,llm_v0
1C3,S,"Develop, evaluate, and refine C2 Operations processes","Develop, evaluate, and refine C2 Operations processes",llm,,2,llm_v0
1C3,S,Conduct self-assessments and produce corrective action recommendations,Conduct self-assessments and produce corrective action recommendations,llm,,2,llm_v0
1C3,S,Verify operational readiness and compliance with standards,Verify operational readiness and compliance with standards,llm,,2,llm_v0
1C3,S,"Maintain, interpret, and disseminate current and forecasted weather watches, advisories, and warnings","Maintain, interpret, and disseminate current and forecasted weather watches, advisories, and warnings",llm,,2,llm_v0
1C3,S,"Prepare and submit OPREP, CCIR, attainment/deviation, NEREP, international treaty, and aerospace asset reports","Prepare and submit OPREP, CCIR, attainment/deviation, NEREP, international treaty, and aerospace asset reports",llm,,2,llm_v0
1C3,S,Analyze and disseminate information derived from DAF reporting,Analyze and disseminate information derived from DAF reporting,llm,,2,llm_v0
1C3,S,"Operate C2 systems, status boards, and communications tools to maintain mission situational awareness","Operate C2 systems, status boards, and communications tools to maintain mission situational awareness",llm,,2,llm_v0
1C3,S,"Document, escalate, and coordinate mission issues with higher headquarters","Document, escalate, and coordinate mission issues with higher headquarters",llm,,2,llm_v0
1C3,A,Rapidly assess threats and make time-critical decisions,Rapidly assess threats and make time-critical decisions,llm,,2,llm_v0
1C3,A,Maintain continuous situational awareness across multiple assets and information streams,Maintain continuous situational awareness across multiple assets and information streams,llm,,2,llm_v0
1C3,A,Prioritize and manage concurrent tasks under pressure,Prioritize and manage concurrent tasks under pressure,llm,,2,llm_v0
1C3,A,"Communicate clearly, concisely, and accurately in high-tempo operations","Communicate clearly, concisely, and accurately in high-tempo operations",llm,,2,llm_v0
